WKT,id,id_punto,provincia,departamen,localidad
"MULTIPOINT ((-62.2431355342269 -38.769169328116))","2507","124052",Buenos Aires,Bahía Blanca,Ingeniero White
"MULTIPOINT ((-60.9160982072353 -34.5767451021133))","2508","116246",Buenos Aires,Junín,Junín
"MULTIPOINT ((-60.917146615684 -34.5767693949694))","2509","116247",Buenos Aires,Junín,Junín
"MULTIPOINT ((-60.9148865193129 -34.5770733311254))","2510","116248",Buenos Aires,Junín,Junín
"MULTIPOINT ((-62.2016585245729 -38.7236528484623))","2511","133315",Buenos Aires,Bahía Blanca,Bahía Blanca
"MULTIPOINT ((-62.2013477236032 -38.7233588396673))","2512","133314",Buenos Aires,Bahía Blanca,Bahía Blanca
"MULTIPOINT ((-62.2010530158877 -38.723767678971))","2513","133313",Buenos Aires,Bahía Blanca,Bahía Blanca
"MULTIPOINT ((-60.971372500062 -34.5909154649751))","2514","116222",Buenos Aires,Junín,Junín
"MULTIPOINT ((-60.9736265614629 -34.5915491772855))","2515","116221",Buenos Aires,Junín,Junín
"MULTIPOINT ((-60.967860147357 -34.5897645029905))","2516","116223",Buenos Aires,Junín,Junín
"MULTIPOINT ((-57.5962982699275 -37.9551696332032))","2517","103267",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5979179888964 -37.9543818283692))","2518","103268",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.7823675370679 -37.9385757505157))","2519","137174",Buenos Aires,General Pueyrredón,Sierra De Los Padres
"MULTIPOINT ((-57.8856754302978 -34.9251752518898))","2520","131836",Buenos Aires,Berisso,El Carmen
"MULTIPOINT ((-57.8853887692094 -34.8621585163359))","2521","129892",Buenos Aires,Berisso,Berisso
"MULTIPOINT ((-58.0243677645922 -34.9425922746741))","2522","141410",Buenos Aires,La Plata,José Melchor Romero
"MULTIPOINT ((-57.6397767477412 -38.0384619016045))","2523","151048",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6369669898266 -38.0406501317444))","2524","151046",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6381600333622 -38.0396518166569))","2525","151047",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5401156146759 -37.9302183436884))","2526","141851",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6216177221809 -38.02436787352))","2527","106949",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.617736506975 -38.0253719643354))","2528","106962",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6159893761772 -38.0266097428752))","2529","106961",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6157263455872 -38.0264031041956))","2530","106960",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6154837521751 -38.0262330132924))","2531","106959",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6225833852505 -38.0252585821205))","2532","106963",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6232024020749 -38.0216629000634))","2533","106956",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6224440115189 -38.0251072317175))","2534","106950",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6229175513378 -38.0255316946177))","2535","106951",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.9807718098164 -34.9793011404372))","2536","131821",Buenos Aires,La Plata,Los Hornos
"MULTIPOINT ((-57.9809676110744 -34.9757298120256))","2537","131820",Buenos Aires,La Plata,Los Hornos
"MULTIPOINT ((-57.9827385395765 -34.9810480127421))","2538","131823",Buenos Aires,La Plata,Los Hornos
"MULTIPOINT ((-57.5395756686368 -37.9179383184288))","2539","141876",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5378039197181 -37.9183862827884))","2540","141874",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.536981743926 -37.9176606643283))","2541","141877",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5894154203722 -37.9585824815873))","2542","149320",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-60.6151082949401 -33.8844129450799))","2543","144270",Buenos Aires,Pergamino,Pergamino
"MULTIPOINT ((-60.615367072222 -33.8841722801821))","2544","144269",Buenos Aires,Pergamino,Pergamino
"MULTIPOINT ((-58.0202944949269 -34.9564680525311))","2545","141409",Buenos Aires,La Plata,José Melchor Romero
"MULTIPOINT ((-58.0198992043734 -34.9566010498903))","2546","141408",Buenos Aires,La Plata,José Melchor Romero
"MULTIPOINT ((-57.9002901482231 -34.9155137246775))","2547","129712",Buenos Aires,Berisso,Villa Progreso
"MULTIPOINT ((-57.9033464938402 -34.891983180693))","2548","133019",Buenos Aires,Berisso,Berisso
"MULTIPOINT ((-57.9097164049745 -34.8954346856766))","2549","133021",Buenos Aires,Berisso,Berisso
"MULTIPOINT ((-57.9029039293528 -34.8937706884301))","2550","133018",Buenos Aires,Berisso,Berisso
"MULTIPOINT ((-57.9044938087463 -34.8957795257086))","2551","133017",Buenos Aires,Berisso,Berisso
"MULTIPOINT ((-57.9061215743423 -34.8975081039252))","2552","133016",Buenos Aires,Berisso,Berisso
"MULTIPOINT ((-57.9079692810774 -34.8933425151192))","2553","133022",Buenos Aires,Berisso,Berisso
"MULTIPOINT ((-57.90676061064 -34.8916925007583))","2554","133023",Buenos Aires,Berisso,Berisso
"MULTIPOINT ((-57.9078854620457 -34.8976051738154))","2555","133020",Buenos Aires,Berisso,Berisso
"MULTIPOINT ((-60.2625253424048 -34.2919280914482))","2556","144702",Buenos Aires,Salto,Salto
"MULTIPOINT ((-58.8198936702797 -34.7820072075878))","2557","112289",Buenos Aires,Marcos Paz,Marcos Paz
"MULTIPOINT ((-62.6089231297374 -39.2703936345079))","2558","127620",Buenos Aires,Villarino,Mayor Buratóvich
"MULTIPOINT ((-62.6095440611243 -39.2712439474007))","2559","127623",Buenos Aires,Villarino,Mayor Buratóvich
"MULTIPOINT ((-57.9812534120011 -34.9721150058145))","2560","131819",Buenos Aires,La Plata,Los Hornos
"MULTIPOINT ((-57.9745339346523 -34.9754780417559))","2561","131177",Buenos Aires,La Plata,Los Hornos
"MULTIPOINT ((-57.9286793151803 -34.9474058308543))","2562","118405",Buenos Aires,La Plata,Altos De San Lorenzo
"MULTIPOINT ((-57.9224534857426 -34.9524081494634))","2563","118406",Buenos Aires,La Plata,Altos De San Lorenzo
"MULTIPOINT ((-57.9532362145161 -34.9641097231195))","2564","124706",Buenos Aires,La Plata,Altos De San Lorenzo
"MULTIPOINT ((-58.0096254719062 -34.8675236515181))","2565","139010",Buenos Aires,La Plata,Manuel B. Gonnet
"MULTIPOINT ((-59.4525357708335 -34.6496223391562))","2566","109695",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4569412991405 -34.6550228572583))","2567","139625",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.45276979357 -34.652136612182))","2568","139407",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4559324532747 -34.6448989072673))","2569","139386",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4579434394836 -34.6462777634591))","2570","139384",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4542148336768 -34.6436811146268))","2571","139388",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4535446166992 -34.6430836587419))","2572","139389",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4549970328808 -34.644301460157))","2573","139387",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4568122178316 -34.6455997850245))","2574","139385",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4237620383501 -34.6331417031333))","2575","139587",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4235410913825 -34.632578379167))","2576","139585",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-59.4237606972456 -34.6332586709993))","2577","139586",Buenos Aires,Mercedes,Mercedes
"MULTIPOINT ((-58.0053837343984 -34.9221696660341))","2578","144673",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-58.005076017443 -34.9210517015561))","2579","144672",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-58.0060290544882 -34.9227906344224))","2580","144674",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-59.1876629367471 -34.3607232847075))","2581","143734",Buenos Aires,Exaltación de la Cruz,Robles
"MULTIPOINT ((-58.9339210135936 -34.1825848352868))","2582","141451",Buenos Aires,Campana,Campana
"MULTIPOINT ((-58.9315201846804 -34.1852553115297))","2583","141450",Buenos Aires,Campana,Campana
"MULTIPOINT ((-58.9312978143379 -34.1868508716177))","2584","141449",Buenos Aires,Campana,Campana
"MULTIPOINT ((-58.0116233432026 -34.9255757741549))","2585","144667",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-58.0102529612577 -34.9258218489314))","2586","144668",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-58.0092601768147 -34.9251090806133))","2587","144669",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-58.0155944809746 -34.9279389405427))","2588","144737",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-58.0081316269778 -34.9252151473273))","2589","144670",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-58.0148944406622 -34.9267170519975))","2590","144665",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-58.0130997918614 -34.9262418731188))","2591","144666",Buenos Aires,La Plata,San Carlos
"MULTIPOINT ((-57.9906301291132 -34.8887046443811))","2592","125224",Buenos Aires,La Plata,Ringuelet
"MULTIPOINT ((-57.5958976371354 -38.0620557191824))","2593","145621",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5938896509379 -38.0623771482491))","2594","145612",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5926647817456 -38.061125249851))","2595","145611",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5937623387342 -38.0602260433037))","2596","145610",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5948689763798 -38.0610213839067))","2597","145622",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.0436498895288 -37.3371596929053))","2598","95101",Buenos Aires,Villa Gesell,Mar Azul
"MULTIPOINT ((-57.0431147888303 -37.3338269428067))","2599","95099",Buenos Aires,Villa Gesell,Mar Azul
"MULTIPOINT ((-57.0416767895222 -37.3346925336951))","2600","95100",Buenos Aires,Villa Gesell,Mar Azul
"MULTIPOINT ((-59.1811882196905 -37.3064406643518))","2601","134030",Buenos Aires,Tandil,Tandil
"MULTIPOINT ((-59.1805386841906 -37.306829225767))","2602","134027",Buenos Aires,Tandil,Tandil
"MULTIPOINT ((-59.1794969514012 -37.3059158232797))","2603","134028",Buenos Aires,Tandil,Tandil
"MULTIPOINT ((-59.1802607104182 -37.3053840569162))","2604","134029",Buenos Aires,Tandil,Tandil
"MULTIPOINT ((-62.2370346658205 -38.708599725413))","2605","140653",Buenos Aires,Bahía Blanca,Bahía Blanca
"MULTIPOINT ((-62.2378771254556 -38.7079226190829))","2606","140652",Buenos Aires,Bahía Blanca,Bahía Blanca
"MULTIPOINT ((-57.5545419752598 -37.9418424334682))","2607","108426",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.622657015985 -37.9531556175963))","2608","149579",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5824983772183 -37.9688878462475))","2609","149330",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5818745199766 -37.9674204179642))","2610","149334",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5811897412899 -37.968440470133))","2611","149333",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5818781664537 -37.9690643237703))","2612","149332",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5827545144873 -37.9670815284759))","2613","149331",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5736525989204 -38.0653480731001))","2614","120214",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5761290968876 -38.0652762961806))","2615","120213",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5794027957999 -38.0295879479595))","2616","149230",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.580040406077 -38.0291790158895))","2617","149197",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.581502335771 -38.0281741845637))","2618","149196",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-60.1569551264476 -35.4274633424374))","2619","149823",Buenos Aires,25 de Mayo,Veinticinco De Mayo
"MULTIPOINT ((-57.6036190241575 -38.0176502521431))","2620","105268",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.604386806488 -38.0182709728585))","2621","105269",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6053306087851 -38.0189997186826))","2622","105270",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-62.2529088437212 -38.7433524191762))","2623","109683",Buenos Aires,Bahía Blanca,Bahía Blanca
"MULTIPOINT ((-57.5541359669144 -38.0251804577023))","2624","126518",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5775618508692 -37.9882129008512))","2625","123322",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5781728278904 -37.9880834197453))","2626","123323",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5712998975773 -37.9683029927025))","2627","122389",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-59.1872458532453 -37.3144673045858))","2628","119052",Buenos Aires,Tandil,Tandil
"MULTIPOINT ((-59.1861967742443 -37.314639561553))","2629","119050",Buenos Aires,Tandil,Tandil
"MULTIPOINT ((-59.1855520382524 -37.3143539774185))","2630","119051",Buenos Aires,Tandil,Tandil
"MULTIPOINT ((-59.1867369040847 -37.3137089425935))","2631","119053",Buenos Aires,Tandil,Tandil
"MULTIPOINT ((-57.5880635529757 -38.0915659117498))","2632","94356",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6171118766069 -38.0787440882925))","2633","95800",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6243488118052 -38.0728128352716))","2634","95799",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.611207999289 -38.0771354949216))","2635","95801",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-59.8545112181354 -36.7979387638893))","2636","137215",Buenos Aires,Azul,Azul
"MULTIPOINT ((-59.8555299979214 -36.7970884437529))","2637","137217",Buenos Aires,Azul,Azul
"MULTIPOINT ((-57.6288750395179 -37.9876528772803))","2638","92038",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6280914992094 -37.9897911220791))","2639","92036",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.629115767777 -37.9873656416752))","2640","92039",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6296243816614 -37.9888020726971))","2641","92037",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6487401500344 -37.9516678024625))","2642","107500",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6479877904057 -37.9521341588762))","2643","107501",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6193019002676 -37.9908866445153))","2644","105241",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6188442483544 -37.9902894731944))","2645","105240",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6176054030657 -37.9893199842689))","2646","105243",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6230124011636 -37.9871024514858))","2647","105244",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6199117675424 -37.9913329344214))","2648","105242",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-59.8382348072229 -36.7854727498144))","2649","137211",Buenos Aires,Azul,Azul
"MULTIPOINT ((-57.8394742398257 -38.2520664970541))","2650","151520",Buenos Aires,General Alvarado,Miramar
"MULTIPOINT ((-57.8407801956902 -38.2515262949872))","2651","151519",Buenos Aires,General Alvarado,Miramar
"MULTIPOINT ((-58.8196542058225 -34.7821442332407))","2652","140464",Buenos Aires,Marcos Paz,Marcos Paz
"MULTIPOINT ((-58.8203679768206 -34.7821818001353))","2653","140465",Buenos Aires,Marcos Paz,Marcos Paz
"MULTIPOINT ((-57.560796782696 -38.0411810037692))","2654","148537",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.5500955511299 -38.042916334117))","2655","161700",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-62.2432880848646 -38.755276054066))","2656","5054",Buenos Aires,Bahía Blanca,Bahía Blanca
"MULTIPOINT ((-57.6192455738783 -37.9489483885847))","2657","2773",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6174588873982 -37.9498377743735))","2658","2774",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.6105900853872 -37.9873138493029))","2659","2779",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-57.609881311655 -37.9878077250793))","2660","2782",Buenos Aires,General Pueyrredón,Mar Del Plata
"MULTIPOINT ((-56.6830406337976 -36.7453877901739))","2661","4589",Buenos Aires,La Costa,Mar De Ajó
"MULTIPOINT ((-56.6916294023395 -36.7347143632963))","2662","4572",Buenos Aires,La Costa,Mar De Ajó
"MULTIPOINT ((-56.6924783214927 -36.735279963732))","2663","4574",Buenos Aires,La Costa,Mar De Ajó
"MULTIPOINT ((-56.6923348233104 -36.7346568625911))","2664","4573",Buenos Aires,La Costa,Mar De Ajó
"MULTIPOINT ((-56.6917293146253 -36.7352512135966))","2665","4575",Buenos Aires,La Costa,Mar De Ajó
"MULTIPOINT ((-59.852508790791 -36.7559976815038))","2666","1992",Buenos Aires,Azul,Azul
"MULTIPOINT ((-60.0188835337758 -33.4911797321834))","2667","3487",Buenos Aires,Ramallo,Ramallo
"MULTIPOINT ((-60.0192922353745 -33.4910186763898))","2668","3486",Buenos Aires,Ramallo,Ramallo
"MULTIPOINT ((-59.1328875347972 -37.2919907852592))","2669","7274",Buenos Aires,Tandil,Tandil
"MULTIPOINT ((-58.0434865504503 -34.9641194463056))","2670","5469",Buenos Aires,La Plata,José Melchor Romero
"MULTIPOINT ((-58.0432833731174 -34.964492023408))","2671","5470",Buenos Aires,La Plata,José Melchor Romero
"MULTIPOINT ((-58.0428498610854 -34.9648288800084))","2672","5471",Buenos Aires,La Plata,José Melchor Romero
"MULTIPOINT ((-57.9684966802597 -34.8894619036657))","2673","3449",Buenos Aires,La Plata,Tolosa
"MULTIPOINT ((-57.9676826298237 -34.8901241313892))","2674","3450",Buenos Aires,La Plata,Tolosa
"MULTIPOINT ((-57.8736913204193 -34.9689444084875))","2675","7195",Buenos Aires,La Plata,Villa Elvira
"MULTIPOINT ((-69.2985378160494 -51.6581252936101))","2676","95128",Santa Cruz,Güer Aike,Río Gallegos
"MULTIPOINT ((-67.9314577952027 -46.7916412044244))","2677","7146",Santa Cruz,Deseado,Pico Truncado
"MULTIPOINT ((-69.2955615743995 -51.6488167933239))","2678","7106",Santa Cruz,Güer Aike,Río Gallegos
"MULTIPOINT ((-69.2920643091202 -51.6488184575805))","2679","7105",Santa Cruz,Güer Aike,Río Gallegos
"MULTIPOINT ((-58.8527165045255 -27.4813648667235))","2680","116139",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.8530800985161 -27.4814611121916))","2681","116138",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.8464135304119 -27.4966519127559))","2682","92657",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.8113198964469 -27.4611383374119))","2683","117855",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.8108956109767 -27.461218037445))","2684","117856",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.76988373697 -27.4953787248515))","2685","161541",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.7682010064907 -27.4901444612159))","2686","144467",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.7825596588908 -27.4977995907859))","2687","121595",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.7866791712716 -27.5010680405241))","2688","114928",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.799534385627 -27.500789382182))","2689","114969",Corrientes,Capital,Corrientes
"MULTIPOINT ((-58.7976005638801 -27.5015481386313))","2690","114966",Corrientes,Capital,Corrientes
